画像コード,除外,有効エリア,アノテーション対象,アノテーション回数,最終アノテーション更新日時,最終担当者,マージ日時,0:正常,1:汚れ,2:擦り跡,3:発塵痕,4:打痕、傷,5:異物,6:ウォーターマーク,7:残渣,8:ヒゲ,9:膜境界不良,10:コメット,11:タイガーストライプ,ノッチ,曖昧,不適,コメント,欠陥分類(順位),サンプル番号,狙い欠陥種,狙い欠陥種(番号)
1-09-05-A1-0385-I,,●,●,1,2024/11/21_14:12:43,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0386-I,,●,●,1,2024/11/21_14:12:46,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0387-I,,●,●,1,2024/11/21_14:12:49,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0388-I,,●,●,1,2024/11/21_14:12:52,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0389-I,,●,●,1,2024/11/21_14:12:55,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0390-I,,●,●,1,2024/11/21_14:12:58,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0391-I,,●,●,1,2024/11/21_14:13:04,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0392-I,,●,●,1,2024/11/21_14:13:07,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0393-I,,●,●,1,2024/11/21_14:13:10,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0394-I,,●,●,1,2024/11/21_14:13:14,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0395-I,,●,●,1,2024/11/21_14:13:18,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0396-I,,●,●,1,2024/11/21_14:13:21,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0397-I,,●,●,1,2024/11/21_14:13:25,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0398-I,,●,●,2,2024/12/13_13:24:40,M.S.,2024/12/13_13:30:21,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0399-I,,●,●,1,2024/11/21_14:13:32,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0400-I,,●,●,1,2024/11/21_14:13:36,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0401-I,,●,●,1,2024/11/21_14:13:39,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0402-I,,●,●,1,2024/11/21_14:13:43,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0403-I,,●,●,1,2024/11/21_14:13:46,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0404-I,,●,●,1,2024/11/21_14:13:51,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0405-I,,●,●,1,2024/11/21_14:13:54,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0406-I,,●,●,2,2024/12/13_13:25:09,M.S.,2024/12/13_13:30:21,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0407-I,,●,●,1,2024/11/21_14:14:03,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0408-I,,●,●,1,2024/11/21_14:14:06,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0409-I,,●,●,1,2024/11/21_14:14:10,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0410-I,,●,●,2,2024/12/13_13:25:46,M.S.,2024/12/13_13:30:21,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0411-I,,●,●,1,2024/11/21_14:14:16,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0412-I,,●,●,1,2024/11/21_14:14:18,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0413-I,,●,●,1,2024/11/21_14:14:21,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0414-I,,●,●,1,2024/11/21_14:14:25,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0415-I,,●,●,1,2024/11/21_14:14:30,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0416-I,,●,●,1,2024/11/21_14:14:35,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0417-I,,●,●,1,2024/11/21_14:17:10,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0418-I,,●,●,1,2024/11/21_14:17:13,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0419-I,,●,●,1,2024/11/21_14:17:16,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0420-I,,●,●,1,2024/11/21_14:17:19,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0421-I,,●,●,1,2024/11/21_14:17:21,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0422-I,,●,●,1,2024/11/21_14:17:24,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0423-I,,●,●,1,2024/11/21_14:17:28,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0424-I,,●,●,1,2024/11/21_14:17:32,M.S.,2024/11/21_14:18:10,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0426-I,,●,●,1,2024/11/21_14:17:53,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0427-I,,●,●,2,2024/12/13_13:30:07,M.S.,2024/12/13_13:30:21,,,,,,,,,●,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-09-05-A1-0428-I,,●,●,2,2024/11/21_14:18:06,M.S.,2024/11/21_14:18:10,,,,,,,,,,●,,,,,,,9:膜境界不良,109,膜境界不良,9:膜境界不良
1-10-01-A1-0121-O,,●,●,1,2024/11/21_14:21:21,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0122-O,,●,●,1,2024/11/21_14:21:31,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0123-O,,●,●,1,2024/11/21_14:25:00,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0124-O,,●,●,1,2024/11/21_14:25:04,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0125-O,,●,●,1,2024/11/21_14:25:06,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0126-O,,●,●,1,2024/11/21_14:25:08,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0127-O,,●,●,1,2024/11/21_14:25:12,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0128-O,,●,●,1,2024/11/21_14:25:14,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0129-O,,●,●,1,2024/11/21_14:25:16,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0130-O,,●,●,1,2024/11/21_14:25:19,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0131-O,,●,●,1,2024/11/21_14:25:21,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0132-O,,●,●,1,2024/11/21_14:25:25,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0133-O,,●,●,1,2024/11/21_14:25:28,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0134-O,,●,●,1,2024/11/21_14:25:33,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0135-O,,●,●,1,2024/11/21_14:26:09,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0136-O,,●,●,1,2024/11/21_14:28:21,M.S.,2024/11/21_14:46:22,,●,,,,,,,●,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0137-O,,●,●,1,2024/11/21_14:28:25,M.S.,2024/11/21_14:46:22,,,,,,,,,●,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0138-O,,●,●,1,2024/11/21_14:28:32,M.S.,2024/11/21_14:46:22,,,,,,,,,●,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0139-O,,●,●,1,2024/11/21_14:28:36,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0140-O,,●,●,1,2024/11/21_14:28:38,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0141-O,,●,●,1,2024/11/21_14:28:43,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0142-O,,●,●,1,2024/11/21_14:28:45,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0143-O,,●,●,2,2024/12/13_13:36:49,M.S.,2024/12/13_13:45:40,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0144-O,,●,●,1,2024/11/21_14:28:49,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0145-O,,●,●,1,2024/11/21_14:28:51,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0146-O,,●,●,1,2024/11/21_14:28:53,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0147-O,,●,●,1,2024/11/21_14:28:59,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0148-O,,●,●,1,2024/11/21_14:29:02,M.S.,2024/11/21_14:46:22,,,,,,,,,●,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0149-O,,●,●,1,2024/11/21_14:29:04,M.S.,2024/11/21_14:46:22,,,,,,,,,●,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0150-O,,●,●,1,2024/11/21_14:29:06,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0151-O,,●,●,2,2024/12/13_13:37:02,M.S.,2024/12/13_13:45:40,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0152-O,,●,●,1,2024/11/21_14:29:10,M.S.,2024/11/21_14:46:22,,,,,,,,,●,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0153-O,,●,●,1,2024/11/21_14:29:12,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0154-O,,●,●,1,2024/11/21_14:29:14,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0155-O,,●,●,1,2024/11/21_14:29:16,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0156-O,,●,●,1,2024/11/21_14:29:18,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0157-O,,●,●,1,2024/11/21_14:29:20,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0158-O,,●,●,1,2024/11/21_14:29:22,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0159-O,,●,●,1,2024/11/21_14:29:24,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0160-O,,●,●,1,2024/11/21_14:29:26,M.S.,2024/11/21_14:46:22,,,,,,,,,●,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0161-O,,●,●,1,2024/11/21_14:29:29,M.S.,2024/11/21_14:46:22,,,,,,,,,●,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0162-O,,●,●,1,2024/11/21_14:29:31,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0163-O,,●,●,1,2024/11/21_14:29:33,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0164-O,,●,●,1,2024/11/21_14:29:35,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0165-O,,●,●,1,2024/11/21_14:29:39,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0166-O,,●,●,1,2024/11/21_14:29:42,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0167-O,,●,●,1,2024/11/21_14:29:45,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0168-O,,●,●,1,2024/11/21_14:29:48,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0169-O,,●,●,1,2024/11/21_14:29:52,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0170-O,,●,●,1,2024/11/21_14:29:55,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0171-O,,●,●,1,2024/11/21_14:29:58,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0172-O,,●,●,1,2024/11/21_14:30:02,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0173-O,,●,●,1,2024/11/21_14:30:06,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0174-O,,●,●,1,2024/11/21_14:30:09,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0175-O,,●,●,1,2024/11/21_14:30:12,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0176-O,,●,●,1,2024/11/21_14:30:17,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0177-O,,●,●,1,2024/11/21_14:30:22,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0177-I,,●,●,2,2024/12/13_13:56:28,M.S.,2024/12/13_14:14:42,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0178-O,,●,●,1,2024/11/21_14:30:27,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0178-I,,●,●,2,2024/12/13_13:56:31,M.S.,2024/12/13_14:14:42,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0181-O,,●,●,2,2024/12/13_13:37:47,M.S.,2024/12/13_13:45:40,,,,,,,,,,●,,,●,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0181-I,,●,●,1,2024/11/21_14:53:47,M.S.,2024/11/21_15:21:14,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0182-I,,●,●,1,2024/11/21_14:53:50,M.S.,2024/11/21_15:21:14,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0185-O,,●,●,1,2024/11/21_14:31:02,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0185-I,,●,●,2,2024/12/13_13:56:55,M.S.,2024/12/13_14:14:42,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0186-O,,●,●,1,2024/11/21_14:31:07,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0187-O,,●,●,1,2024/11/21_14:31:11,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0188-O,,●,●,1,2024/11/21_14:31:13,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0189-O,,●,●,1,2024/11/21_14:31:16,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0190-O,,●,●,1,2024/11/21_14:31:24,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0191-O,,●,●,1,2024/11/21_14:31:26,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0192-O,,●,●,1,2024/11/21_14:31:28,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0193-O,,●,●,1,2024/11/21_14:31:30,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0194-O,,●,●,1,2024/11/21_14:31:32,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0195-O,,●,●,2,2024/11/21_14:31:39,M.S.,2024/11/21_14:46:22,,●,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0196-O,,●,●,1,2024/11/21_14:31:41,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0197-O,,●,●,1,2024/11/21_14:31:43,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0198-O,,●,●,1,2024/11/21_14:31:45,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0199-O,,●,●,1,2024/11/21_14:31:48,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0200-O,,●,●,1,2024/11/21_14:32:51,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0201-O,,●,●,1,2024/11/21_14:32:54,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0202-O,,●,●,1,2024/11/21_14:32:56,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0203-O,,●,●,1,2024/11/21_14:32:57,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0204-O,,●,●,1,2024/11/21_14:32:59,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0205-O,,●,●,1,2024/11/21_14:33:01,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0206-O,,●,●,1,2024/11/21_14:33:04,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0207-O,,●,●,1,2024/11/21_14:33:06,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0208-O,,●,●,1,2024/11/21_14:33:08,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0209-O,,●,●,1,2024/11/21_14:33:10,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0210-O,,●,●,1,2024/11/21_14:33:12,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0211-O,,●,●,1,2024/11/21_14:33:17,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0212-O,,●,●,1,2024/11/21_14:33:43,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0213-O,,●,●,1,2024/11/21_14:33:45,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0214-O,,●,●,1,2024/11/21_14:33:47,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0215-O,,●,●,1,2024/11/21_14:33:49,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0216-O,,●,●,1,2024/11/21_14:33:52,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0217-O,,●,●,1,2024/11/21_14:33:54,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0218-O,,●,●,1,2024/11/21_14:33:56,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0219-O,,●,●,1,2024/11/21_14:33:58,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
1-10-01-A1-0220-O,,●,●,1,2024/11/21_14:34:00,M.S.,2024/11/21_14:46:22,,,,,,,,,,●,,,,,,,9:膜境界不良,110,膜境界不良,9:膜境界不良
