image_id,original_id,measurement_id,foup_slot,bevel_section,flame_no,split,making_defect_type,selection_no,defect_class
1_02_02_A1_0349_I,1_02_02_A1_0349,1_02_02,,A1,349,I,,,01_normal
1_02_02_A1_0350_I,1_02_02_A1_0350,1_02_02,,A1,350,I,,,01_normal
1_02_02_A1_0351_I,1_02_02_A1_0351,1_02_02,,A1,351,I,,,01_normal
1_02_02_A1_0352_I,1_02_02_A1_0352,1_02_02,,A1,352,I,,,01_normal
1_02_02_A1_0353_I,1_02_02_A1_0353,1_02_02,,A1,353,I,,,01_normal
1_02_02_A1_0354_I,1_02_02_A1_0354,1_02_02,,A1,354,I,,,01_normal
1_02_02_A1_0355_I,1_02_02_A1_0355,1_02_02,,A1,355,I,,,01_normal
1_02_02_A1_0356_I,1_02_02_A1_0356,1_02_02,,A1,356,I,,,01_normal
1_02_02_A1_0357_I,1_02_02_A1_0357,1_02_02,,A1,357,I,,,01_normal
1_02_02_A1_0357_O,1_02_02_A1_0357,1_02_02,,A1,357,O,,,01_normal
1_02_02_A1_0358_I,1_02_02_A1_0358,1_02_02,,A1,358,I,,,01_normal
1_02_02_A1_0358_O,1_02_02_A1_0358,1_02_02,,A1,358,O,,,01_normal
1_02_02_A1_0359_I,1_02_02_A1_0359,1_02_02,,A1,359,I,,,01_normal
1_02_02_A1_0360_I,1_02_02_A1_0360,1_02_02,,A1,360,I,,,01_normal
1_02_02_A1_0361_I,1_02_02_A1_0361,1_02_02,,A1,361,I,,,01_normal
1_02_02_A1_0361_O,1_02_02_A1_0361,1_02_02,,A1,361,O,,,01_normal
1_02_02_A1_0362_I,1_02_02_A1_0362,1_02_02,,A1,362,I,,,01_normal
1_02_02_A1_0362_O,1_02_02_A1_0362,1_02_02,,A1,362,O,,,01_normal
1_02_02_A1_0363_I,1_02_02_A1_0363,1_02_02,,A1,363,I,,,01_normal
1_02_02_A1_0363_O,1_02_02_A1_0363,1_02_02,,A1,363,O,,,01_normal
1_02_02_A1_0364_I,1_02_02_A1_0364,1_02_02,,A1,364,I,,,01_normal
1_02_02_A1_0364_O,1_02_02_A1_0364,1_02_02,,A1,364,O,,,01_normal
1_02_02_A1_0365_O,1_02_02_A1_0365,1_02_02,,A1,365,O,,,01_normal
1_02_02_A1_0366_I,1_02_02_A1_0366,1_02_02,,A1,366,I,,,01_normal
1_02_02_A1_0366_O,1_02_02_A1_0366,1_02_02,,A1,366,O,,,01_normal
1_02_02_A1_0367_I,1_02_02_A1_0367,1_02_02,,A1,367,I,,,01_normal
1_02_02_A1_0367_O,1_02_02_A1_0367,1_02_02,,A1,367,O,,,01_normal
1_02_02_A1_0368_I,1_02_02_A1_0368,1_02_02,,A1,368,I,,,01_normal
1_02_02_A1_0369_I,1_02_02_A1_0369,1_02_02,,A1,369,I,,,01_normal
1_02_02_A1_0370_I,1_02_02_A1_0370,1_02_02,,A1,370,I,,,01_normal
1_02_02_A1_0370_O,1_02_02_A1_0370,1_02_02,,A1,370,O,,,01_normal
1_02_02_A1_0371_I,1_02_02_A1_0371,1_02_02,,A1,371,I,,,01_normal
1_02_02_A1_0371_O,1_02_02_A1_0371,1_02_02,,A1,371,O,,,01_normal
1_02_02_A1_0372_I,1_02_02_A1_0372,1_02_02,,A1,372,I,,,01_normal
1_02_02_A1_0372_O,1_02_02_A1_0372,1_02_02,,A1,372,O,,,01_normal
1_02_02_A1_0373_I,1_02_02_A1_0373,1_02_02,,A1,373,I,,,01_normal
1_02_02_A1_0373_O,1_02_02_A1_0373,1_02_02,,A1,373,O,,,01_normal
1_02_02_A1_0374_I,1_02_02_A1_0374,1_02_02,,A1,374,I,,,01_normal
1_02_02_A1_0376_I,1_02_02_A1_0376,1_02_02,,A1,376,I,,,01_normal
1_02_02_A1_0377_I,1_02_02_A1_0377,1_02_02,,A1,377,I,,,01_normal
1_02_02_A1_0377_O,1_02_02_A1_0377,1_02_02,,A1,377,O,,,01_normal
1_02_02_A1_0378_I,1_02_02_A1_0378,1_02_02,,A1,378,I,,,01_normal
1_02_02_A1_0378_O,1_02_02_A1_0378,1_02_02,,A1,378,O,,,01_normal
1_02_02_A1_0381_I,1_02_02_A1_0381,1_02_02,,A1,381,I,,,01_normal
1_02_02_A1_0388_O,1_02_02_A1_0388,1_02_02,,A1,388,O,,,01_normal
1_02_02_A1_0389_I,1_02_02_A1_0389,1_02_02,,A1,389,I,,,01_normal
1_02_02_A1_0389_O,1_02_02_A1_0389,1_02_02,,A1,389,O,,,01_normal
1_02_02_A1_0390_I,1_02_02_A1_0390,1_02_02,,A1,390,I,,,01_normal
1_02_02_A1_0390_O,1_02_02_A1_0390,1_02_02,,A1,390,O,,,01_normal
1_02_02_A1_0391_I,1_02_02_A1_0391,1_02_02,,A1,391,I,,,01_normal
1_02_02_A1_0391_O,1_02_02_A1_0391,1_02_02,,A1,391,O,,,01_normal
1_02_02_A1_0392_I,1_02_02_A1_0392,1_02_02,,A1,392,I,,,01_normal
1_02_02_A1_0392_O,1_02_02_A1_0392,1_02_02,,A1,392,O,,,01_normal
1_02_02_A1_0393_I,1_02_02_A1_0393,1_02_02,,A1,393,I,,,01_normal
1_02_02_A1_0393_O,1_02_02_A1_0393,1_02_02,,A1,393,O,,,01_normal
1_02_02_A1_0394_I,1_02_02_A1_0394,1_02_02,,A1,394,I,,,01_normal
1_02_02_A1_0394_O,1_02_02_A1_0394,1_02_02,,A1,394,O,,,01_normal
1_02_02_A1_0395_I,1_02_02_A1_0395,1_02_02,,A1,395,I,,,01_normal
1_02_02_A1_0395_O,1_02_02_A1_0395,1_02_02,,A1,395,O,,,01_normal
1_02_02_A1_0396_I,1_02_02_A1_0396,1_02_02,,A1,396,I,,,01_normal
1_02_02_A1_0396_O,1_02_02_A1_0396,1_02_02,,A1,396,O,,,01_normal
1_02_02_A1_0397_I,1_02_02_A1_0397,1_02_02,,A1,397,I,,,01_normal
1_02_02_A1_0397_O,1_02_02_A1_0397,1_02_02,,A1,397,O,,,01_normal
1_02_02_A1_0398_I,1_02_02_A1_0398,1_02_02,,A1,398,I,,,01_normal
1_02_02_A1_0398_O,1_02_02_A1_0398,1_02_02,,A1,398,O,,,01_normal
1_02_02_A1_0399_I,1_02_02_A1_0399,1_02_02,,A1,399,I,,,01_normal
1_02_02_A1_0399_O,1_02_02_A1_0399,1_02_02,,A1,399,O,,,01_normal
1_02_02_A1_0400_I,1_02_02_A1_0400,1_02_02,,A1,400,I,,,01_normal
1_02_02_A1_0400_O,1_02_02_A1_0400,1_02_02,,A1,400,O,,,01_normal
1_02_02_A1_0401_I,1_02_02_A1_0401,1_02_02,,A1,401,I,,,01_normal
1_02_02_A1_0401_O,1_02_02_A1_0401,1_02_02,,A1,401,O,,,01_normal
1_02_02_A1_0402_I,1_02_02_A1_0402,1_02_02,,A1,402,I,,,01_normal
1_02_02_A1_0402_O,1_02_02_A1_0402,1_02_02,,A1,402,O,,,01_normal
1_02_02_A1_0403_I,1_02_02_A1_0403,1_02_02,,A1,403,I,,,01_normal
1_02_02_A1_0403_O,1_02_02_A1_0403,1_02_02,,A1,403,O,,,01_normal
1_02_02_A1_0404_I,1_02_02_A1_0404,1_02_02,,A1,404,I,,,01_normal
1_02_02_A1_0404_O,1_02_02_A1_0404,1_02_02,,A1,404,O,,,01_normal
1_02_02_A1_0405_I,1_02_02_A1_0405,1_02_02,,A1,405,I,,,01_normal
1_02_02_A1_0405_O,1_02_02_A1_0405,1_02_02,,A1,405,O,,,01_normal
1_02_02_A1_0406_I,1_02_02_A1_0406,1_02_02,,A1,406,I,,,01_normal
1_02_02_A1_0406_O,1_02_02_A1_0406,1_02_02,,A1,406,O,,,01_normal
1_02_02_A1_0407_I,1_02_02_A1_0407,1_02_02,,A1,407,I,,,01_normal
1_02_02_A1_0407_O,1_02_02_A1_0407,1_02_02,,A1,407,O,,,01_normal
1_02_02_A1_0408_I,1_02_02_A1_0408,1_02_02,,A1,408,I,,,01_normal
1_02_02_A1_0408_O,1_02_02_A1_0408,1_02_02,,A1,408,O,,,01_normal
1_02_02_A1_0409_I,1_02_02_A1_0409,1_02_02,,A1,409,I,,,01_normal
1_02_02_A1_0409_O,1_02_02_A1_0409,1_02_02,,A1,409,O,,,01_normal
1_02_02_A1_0410_I,1_02_02_A1_0410,1_02_02,,A1,410,I,,,01_normal
1_02_02_A1_0410_O,1_02_02_A1_0410,1_02_02,,A1,410,O,,,01_normal
1_02_02_A1_0411_I,1_02_02_A1_0411,1_02_02,,A1,411,I,,,01_normal
1_02_02_A1_0411_O,1_02_02_A1_0411,1_02_02,,A1,411,O,,,01_normal
1_02_02_A1_0412_I,1_02_02_A1_0412,1_02_02,,A1,412,I,,,01_normal
1_02_02_A1_0413_O,1_02_02_A1_0413,1_02_02,,A1,413,O,,,01_normal
1_02_02_A1_0414_I,1_02_02_A1_0414,1_02_02,,A1,414,I,,,01_normal
1_02_02_A1_0414_O,1_02_02_A1_0414,1_02_02,,A1,414,O,,,01_normal
1_02_02_A1_0415_I,1_02_02_A1_0415,1_02_02,,A1,415,I,,,01_normal
1_02_02_A1_0415_O,1_02_02_A1_0415,1_02_02,,A1,415,O,,,01_normal
1_02_02_A1_0416_I,1_02_02_A1_0416,1_02_02,,A1,416,I,,,01_normal
1_02_02_A1_0416_O,1_02_02_A1_0416,1_02_02,,A1,416,O,,,01_normal
1_02_02_A1_0417_I,1_02_02_A1_0417,1_02_02,,A1,417,I,,,01_normal
1_02_02_A1_0417_O,1_02_02_A1_0417,1_02_02,,A1,417,O,,,01_normal
1_02_02_A1_0418_I,1_02_02_A1_0418,1_02_02,,A1,418,I,,,01_normal
1_02_02_A1_0418_O,1_02_02_A1_0418,1_02_02,,A1,418,O,,,01_normal
1_02_02_A1_0419_I,1_02_02_A1_0419,1_02_02,,A1,419,I,,,01_normal
1_02_02_A1_0419_O,1_02_02_A1_0419,1_02_02,,A1,419,O,,,01_normal
1_02_02_A1_0420_I,1_02_02_A1_0420,1_02_02,,A1,420,I,,,01_normal
1_02_02_A1_0420_O,1_02_02_A1_0420,1_02_02,,A1,420,O,,,01_normal
1_02_02_A1_0421_I,1_02_02_A1_0421,1_02_02,,A1,421,I,,,01_normal
1_02_02_A1_0421_O,1_02_02_A1_0421,1_02_02,,A1,421,O,,,01_normal
1_02_02_A1_0422_I,1_02_02_A1_0422,1_02_02,,A1,422,I,,,01_normal
1_02_02_A1_0422_O,1_02_02_A1_0422,1_02_02,,A1,422,O,,,01_normal
1_02_02_A1_0423_I,1_02_02_A1_0423,1_02_02,,A1,423,I,,,01_normal
1_02_02_A1_0423_O,1_02_02_A1_0423,1_02_02,,A1,423,O,,,01_normal
1_02_02_A1_0424_I,1_02_02_A1_0424,1_02_02,,A1,424,I,,,01_normal
1_02_02_A1_0424_O,1_02_02_A1_0424,1_02_02,,A1,424,O,,,01_normal
1_02_02_A1_0425_I,1_02_02_A1_0425,1_02_02,,A1,425,I,,,01_normal
1_02_02_A1_0425_O,1_02_02_A1_0425,1_02_02,,A1,425,O,,,01_normal
1_02_02_A1_0426_I,1_02_02_A1_0426,1_02_02,,A1,426,I,,,01_normal
1_02_02_A1_0426_O,1_02_02_A1_0426,1_02_02,,A1,426,O,,,01_normal
1_02_02_A1_0427_I,1_02_02_A1_0427,1_02_02,,A1,427,I,,,01_normal
1_02_02_A1_0427_O,1_02_02_A1_0427,1_02_02,,A1,427,O,,,01_normal
1_02_02_A1_0428_I,1_02_02_A1_0428,1_02_02,,A1,428,I,,,01_normal
1_02_02_A1_0428_O,1_02_02_A1_0428,1_02_02,,A1,428,O,,,01_normal
1_02_02_A1_0429_I,1_02_02_A1_0429,1_02_02,,A1,429,I,,,01_normal
1_02_02_A1_0429_O,1_02_02_A1_0429,1_02_02,,A1,429,O,,,01_normal
1_02_02_A1_0430_I,1_02_02_A1_0430,1_02_02,,A1,430,I,,,01_normal
1_02_02_A1_0431_I,1_02_02_A1_0431,1_02_02,,A1,431,I,,,01_normal
1_02_02_A1_0431_O,1_02_02_A1_0431,1_02_02,,A1,431,O,,,01_normal
1_02_02_A1_0432_I,1_02_02_A1_0432,1_02_02,,A1,432,I,,,01_normal
1_02_02_A1_0432_O,1_02_02_A1_0432,1_02_02,,A1,432,O,,,01_normal
1_02_02_A1_0433_I,1_02_02_A1_0433,1_02_02,,A1,433,I,,,01_normal
1_02_02_A1_0433_O,1_02_02_A1_0433,1_02_02,,A1,433,O,,,01_normal
1_02_02_A1_0434_I,1_02_02_A1_0434,1_02_02,,A1,434,I,,,01_normal
1_02_02_A1_0435_I,1_02_02_A1_0435,1_02_02,,A1,435,I,,,01_normal
1_02_02_A1_0436_I,1_02_02_A1_0436,1_02_02,,A1,436,I,,,01_normal
1_02_02_A1_0436_O,1_02_02_A1_0436,1_02_02,,A1,436,O,,,01_normal
1_02_02_A1_0437_I,1_02_02_A1_0437,1_02_02,,A1,437,I,,,01_normal
1_02_02_A1_0437_O,1_02_02_A1_0437,1_02_02,,A1,437,O,,,01_normal
1_02_02_A1_0438_I,1_02_02_A1_0438,1_02_02,,A1,438,I,,,01_normal
1_02_02_A1_0438_O,1_02_02_A1_0438,1_02_02,,A1,438,O,,,01_normal
1_02_02_A1_0439_I,1_02_02_A1_0439,1_02_02,,A1,439,I,,,01_normal
1_02_02_A1_0439_O,1_02_02_A1_0439,1_02_02,,A1,439,O,,,01_normal
1_02_02_A1_0440_I,1_02_02_A1_0440,1_02_02,,A1,440,I,,,01_normal
1_02_02_A1_0440_O,1_02_02_A1_0440,1_02_02,,A1,440,O,,,01_normal
1_02_02_A1_0441_I,1_02_02_A1_0441,1_02_02,,A1,441,I,,,01_normal
1_02_02_A1_0441_O,1_02_02_A1_0441,1_02_02,,A1,441,O,,,01_normal
1_02_02_A1_0442_I,1_02_02_A1_0442,1_02_02,,A1,442,I,,,01_normal
1_02_02_A1_0442_O,1_02_02_A1_0442,1_02_02,,A1,442,O,,,01_normal
1_02_02_A1_0443_I,1_02_02_A1_0443,1_02_02,,A1,443,I,,,01_normal
1_02_02_A1_0443_O,1_02_02_A1_0443,1_02_02,,A1,443,O,,,01_normal
1_02_02_A1_0444_I,1_02_02_A1_0444,1_02_02,,A1,444,I,,,01_normal
1_02_02_A1_0444_O,1_02_02_A1_0444,1_02_02,,A1,444,O,,,01_normal
1_02_02_A1_0445_I,1_02_02_A1_0445,1_02_02,,A1,445,I,,,01_normal
1_02_02_A1_0445_O,1_02_02_A1_0445,1_02_02,,A1,445,O,,,01_normal
1_02_02_A1_0446_I,1_02_02_A1_0446,1_02_02,,A1,446,I,,,01_normal
1_02_02_A1_0446_O,1_02_02_A1_0446,1_02_02,,A1,446,O,,,01_normal
1_02_02_A1_0447_I,1_02_02_A1_0447,1_02_02,,A1,447,I,,,01_normal
1_02_02_A1_0447_O,1_02_02_A1_0447,1_02_02,,A1,447,O,,,01_normal
1_02_02_A1_0448_I,1_02_02_A1_0448,1_02_02,,A1,448,I,,,01_normal
1_02_02_A1_0448_O,1_02_02_A1_0448,1_02_02,,A1,448,O,,,01_normal
1_02_02_A1_0449_I,1_02_02_A1_0449,1_02_02,,A1,449,I,,,01_normal
1_02_02_A1_0449_O,1_02_02_A1_0449,1_02_02,,A1,449,O,,,01_normal
1_02_02_A1_0450_I,1_02_02_A1_0450,1_02_02,,A1,450,I,,,01_normal
1_02_02_A1_0450_O,1_02_02_A1_0450,1_02_02,,A1,450,O,,,01_normal
1_02_02_A1_0451_I,1_02_02_A1_0451,1_02_02,,A1,451,I,,,01_normal
1_02_02_A1_0452_I,1_02_02_A1_0452,1_02_02,,A1,452,I,,,01_normal
1_02_02_A1_0453_I,1_02_02_A1_0453,1_02_02,,A1,453,I,,,01_normal
1_02_02_A1_0454_I,1_02_02_A1_0454,1_02_02,,A1,454,I,,,01_normal
1_02_02_A1_0454_O,1_02_02_A1_0454,1_02_02,,A1,454,O,,,01_normal
1_02_02_A1_0455_I,1_02_02_A1_0455,1_02_02,,A1,455,I,,,01_normal
1_02_02_A1_0455_O,1_02_02_A1_0455,1_02_02,,A1,455,O,,,01_normal
1_02_02_A1_0456_I,1_02_02_A1_0456,1_02_02,,A1,456,I,,,01_normal
1_02_02_A1_0457_I,1_02_02_A1_0457,1_02_02,,A1,457,I,,,01_normal
1_02_02_A1_0457_O,1_02_02_A1_0457,1_02_02,,A1,457,O,,,01_normal
1_02_02_A1_0458_I,1_02_02_A1_0458,1_02_02,,A1,458,I,,,01_normal
1_02_02_A1_0458_O,1_02_02_A1_0458,1_02_02,,A1,458,O,,,01_normal
1_02_02_A1_0459_I,1_02_02_A1_0459,1_02_02,,A1,459,I,,,01_normal
1_02_02_A1_0459_O,1_02_02_A1_0459,1_02_02,,A1,459,O,,,01_normal
1_02_02_A1_0460_I,1_02_02_A1_0460,1_02_02,,A1,460,I,,,01_normal
1_02_02_A1_0461_I,1_02_02_A1_0461,1_02_02,,A1,461,I,,,01_normal
1_02_02_A1_0461_O,1_02_02_A1_0461,1_02_02,,A1,461,O,,,01_normal
1_02_02_A1_0462_I,1_02_02_A1_0462,1_02_02,,A1,462,I,,,01_normal
1_02_02_A1_0462_O,1_02_02_A1_0462,1_02_02,,A1,462,O,,,01_normal
1_02_02_C1_0119,1_02_02_C1_0119,1_02_02,,C1,119,,,,01_normal
1_02_02_C1_0120,1_02_02_C1_0120,1_02_02,,C1,120,,,,01_normal
1_02_02_C1_0121,1_02_02_C1_0121,1_02_02,,C1,121,,,,01_normal
1_02_02_C1_0122,1_02_02_C1_0122,1_02_02,,C1,122,,,,01_normal
1_02_02_C1_0125,1_02_02_C1_0125,1_02_02,,C1,125,,,,01_normal
1_02_02_C1_0126,1_02_02_C1_0126,1_02_02,,C1,126,,,,01_normal
1_02_02_C1_0127,1_02_02_C1_0127,1_02_02,,C1,127,,,,01_normal
1_02_02_C1_0130,1_02_02_C1_0130,1_02_02,,C1,130,,,,01_normal
1_02_02_C1_0131,1_02_02_C1_0131,1_02_02,,C1,131,,,,01_normal
1_02_02_C1_0132,1_02_02_C1_0132,1_02_02,,C1,132,,,,01_normal
1_02_02_C1_0133,1_02_02_C1_0133,1_02_02,,C1,133,,,,01_normal
1_02_02_C1_0134,1_02_02_C1_0134,1_02_02,,C1,134,,,,01_normal
1_02_02_C1_0135,1_02_02_C1_0135,1_02_02,,C1,135,,,,01_normal
1_02_02_C1_0136,1_02_02_C1_0136,1_02_02,,C1,136,,,,01_normal
1_02_02_C1_0137,1_02_02_C1_0137,1_02_02,,C1,137,,,,01_normal
1_02_02_C1_0138,1_02_02_C1_0138,1_02_02,,C1,138,,,,01_normal
1_02_02_C1_0139,1_02_02_C1_0139,1_02_02,,C1,139,,,,01_normal
1_02_02_C1_0140,1_02_02_C1_0140,1_02_02,,C1,140,,,,01_normal
1_02_02_C1_0141,1_02_02_C1_0141,1_02_02,,C1,141,,,,01_normal
1_02_02_C1_0142,1_02_02_C1_0142,1_02_02,,C1,142,,,,01_normal
1_02_02_C1_0143,1_02_02_C1_0143,1_02_02,,C1,143,,,,01_normal
1_02_02_C1_0144,1_02_02_C1_0144,1_02_02,,C1,144,,,,01_normal
1_02_02_C1_0145,1_02_02_C1_0145,1_02_02,,C1,145,,,,01_normal
1_02_02_C1_0146,1_02_02_C1_0146,1_02_02,,C1,146,,,,01_normal
1_02_02_C1_0147,1_02_02_C1_0147,1_02_02,,C1,147,,,,01_normal
1_02_02_C1_0150,1_02_02_C1_0150,1_02_02,,C1,150,,,,01_normal
1_02_02_C1_0151,1_02_02_C1_0151,1_02_02,,C1,151,,,,01_normal
1_02_02_C1_0152,1_02_02_C1_0152,1_02_02,,C1,152,,,,01_normal
1_02_02_C1_0153,1_02_02_C1_0153,1_02_02,,C1,153,,,,01_normal
1_02_02_C1_0154,1_02_02_C1_0154,1_02_02,,C1,154,,,,01_normal
1_02_02_C1_0155,1_02_02_C1_0155,1_02_02,,C1,155,,,,01_normal
1_02_02_C1_0156,1_02_02_C1_0156,1_02_02,,C1,156,,,,01_normal
1_02_02_C1_0157,1_02_02_C1_0157,1_02_02,,C1,157,,,,01_normal
1_02_02_C1_0161,1_02_02_C1_0161,1_02_02,,C1,161,,,,01_normal
1_02_02_C1_0162,1_02_02_C1_0162,1_02_02,,C1,162,,,,01_normal
1_02_02_C1_0163,1_02_02_C1_0163,1_02_02,,C1,163,,,,01_normal
1_02_02_C1_0164,1_02_02_C1_0164,1_02_02,,C1,164,,,,01_normal
1_02_02_C1_0182,1_02_02_C1_0182,1_02_02,,C1,182,,,,01_normal
1_02_02_C1_0192,1_02_02_C1_0192,1_02_02,,C1,192,,,,01_normal
1_02_02_C1_0195,1_02_02_C1_0195,1_02_02,,C1,195,,,,01_normal
1_02_02_C1_0196,1_02_02_C1_0196,1_02_02,,C1,196,,,,01_normal
1_02_02_C1_0197,1_02_02_C1_0197,1_02_02,,C1,197,,,,01_normal
1_02_02_C1_0198,1_02_02_C1_0198,1_02_02,,C1,198,,,,01_normal
1_02_02_C1_0199,1_02_02_C1_0199,1_02_02,,C1,199,,,,01_normal
1_02_02_C1_0200,1_02_02_C1_0200,1_02_02,,C1,200,,,,01_normal
1_02_02_C1_0205,1_02_02_C1_0205,1_02_02,,C1,205,,,,01_normal
1_02_02_C1_0208,1_02_02_C1_0208,1_02_02,,C1,208,,,,01_normal
1_02_02_C1_0209,1_02_02_C1_0209,1_02_02,,C1,209,,,,01_normal
1_02_02_C1_0210,1_02_02_C1_0210,1_02_02,,C1,210,,,,01_normal
1_02_02_C1_0211,1_02_02_C1_0211,1_02_02,,C1,211,,,,01_normal
1_02_02_C1_0215,1_02_02_C1_0215,1_02_02,,C1,215,,,,01_normal
1_02_02_C1_0216,1_02_02_C1_0216,1_02_02,,C1,216,,,,01_normal
1_02_02_C1_0217,1_02_02_C1_0217,1_02_02,,C1,217,,,,01_normal
1_02_02_C1_0218,1_02_02_C1_0218,1_02_02,,C1,218,,,,01_normal
1_02_02_C1_0219,1_02_02_C1_0219,1_02_02,,C1,219,,,,01_normal
1_02_02_C1_0220,1_02_02_C1_0220,1_02_02,,C1,220,,,,01_normal
1_02_02_C1_0221,1_02_02_C1_0221,1_02_02,,C1,221,,,,01_normal
1_02_02_C1_0222,1_02_02_C1_0222,1_02_02,,C1,222,,,,01_normal
1_02_02_C1_0371,1_02_02_C1_0371,1_02_02,,C1,371,,,,01_normal
1_02_02_C1_0372,1_02_02_C1_0372,1_02_02,,C1,372,,,,01_normal
1_02_02_C1_0373,1_02_02_C1_0373,1_02_02,,C1,373,,,,01_normal
1_02_02_C1_0374,1_02_02_C1_0374,1_02_02,,C1,374,,,,01_normal
1_02_02_C1_0375,1_02_02_C1_0375,1_02_02,,C1,375,,,,01_normal
1_02_02_C1_0376,1_02_02_C1_0376,1_02_02,,C1,376,,,,01_normal
1_02_02_C1_0377,1_02_02_C1_0377,1_02_02,,C1,377,,,,01_normal
1_02_02_C1_0378,1_02_02_C1_0378,1_02_02,,C1,378,,,,01_normal
1_02_02_C1_0379,1_02_02_C1_0379,1_02_02,,C1,379,,,,01_normal
1_02_02_C1_0380,1_02_02_C1_0380,1_02_02,,C1,380,,,,01_normal
1_02_02_C1_0381,1_02_02_C1_0381,1_02_02,,C1,381,,,,01_normal
1_02_02_C1_0384,1_02_02_C1_0384,1_02_02,,C1,384,,,,01_normal
1_02_02_C1_0385,1_02_02_C1_0385,1_02_02,,C1,385,,,,01_normal
1_02_02_C1_0386,1_02_02_C1_0386,1_02_02,,C1,386,,,,01_normal
1_02_02_C1_0387,1_02_02_C1_0387,1_02_02,,C1,387,,,,01_normal
1_02_02_C1_0388,1_02_02_C1_0388,1_02_02,,C1,388,,,,01_normal
1_02_02_C1_0389,1_02_02_C1_0389,1_02_02,,C1,389,,,,01_normal
1_02_02_C1_0390,1_02_02_C1_0390,1_02_02,,C1,390,,,,01_normal
1_02_02_C1_0391,1_02_02_C1_0391,1_02_02,,C1,391,,,,01_normal
1_02_02_C1_0392,1_02_02_C1_0392,1_02_02,,C1,392,,,,01_normal
1_02_02_C1_0393,1_02_02_C1_0393,1_02_02,,C1,393,,,,01_normal
1_02_02_C1_0394,1_02_02_C1_0394,1_02_02,,C1,394,,,,01_normal
1_02_02_C1_0395,1_02_02_C1_0395,1_02_02,,C1,395,,,,01_normal
1_02_02_C1_0396,1_02_02_C1_0396,1_02_02,,C1,396,,,,01_normal
1_02_02_C1_0397,1_02_02_C1_0397,1_02_02,,C1,397,,,,01_normal
1_02_02_C1_0398,1_02_02_C1_0398,1_02_02,,C1,398,,,,01_normal
1_02_02_C1_0399,1_02_02_C1_0399,1_02_02,,C1,399,,,,01_normal
1_02_02_C1_0402,1_02_02_C1_0402,1_02_02,,C1,402,,,,01_normal
1_02_02_C1_0403,1_02_02_C1_0403,1_02_02,,C1,403,,,,01_normal
1_02_02_C1_0404,1_02_02_C1_0404,1_02_02,,C1,404,,,,01_normal
1_02_02_C1_0405,1_02_02_C1_0405,1_02_02,,C1,405,,,,01_normal
1_02_02_C1_0406,1_02_02_C1_0406,1_02_02,,C1,406,,,,01_normal
1_02_02_C1_0407,1_02_02_C1_0407,1_02_02,,C1,407,,,,01_normal
1_02_02_C1_0408,1_02_02_C1_0408,1_02_02,,C1,408,,,,01_normal
1_02_02_C1_0409,1_02_02_C1_0409,1_02_02,,C1,409,,,,01_normal
1_02_02_C1_0410,1_02_02_C1_0410,1_02_02,,C1,410,,,,01_normal
1_02_02_C1_0411,1_02_02_C1_0411,1_02_02,,C1,411,,,,01_normal
1_02_02_C1_0412,1_02_02_C1_0412,1_02_02,,C1,412,,,,01_normal
1_02_02_C1_0413,1_02_02_C1_0413,1_02_02,,C1,413,,,,01_normal
1_02_02_C1_0414,1_02_02_C1_0414,1_02_02,,C1,414,,,,01_normal
1_02_02_C1_0415,1_02_02_C1_0415,1_02_02,,C1,415,,,,01_normal
1_02_02_C1_0417,1_02_02_C1_0417,1_02_02,,C1,417,,,,01_normal
1_02_02_C1_0418,1_02_02_C1_0418,1_02_02,,C1,418,,,,01_normal
1_02_02_C1_0419,1_02_02_C1_0419,1_02_02,,C1,419,,,,01_normal
1_02_02_C1_0420,1_02_02_C1_0420,1_02_02,,C1,420,,,,01_normal
1_02_02_C1_0421,1_02_02_C1_0421,1_02_02,,C1,421,,,,01_normal
1_02_02_C1_0422,1_02_02_C1_0422,1_02_02,,C1,422,,,,01_normal
1_02_02_C1_0423,1_02_02_C1_0423,1_02_02,,C1,423,,,,01_normal
1_02_02_C1_0424,1_02_02_C1_0424,1_02_02,,C1,424,,,,01_normal
1_02_02_C1_0425,1_02_02_C1_0425,1_02_02,,C1,425,,,,01_normal
1_02_02_C1_0427,1_02_02_C1_0427,1_02_02,,C1,427,,,,01_normal
1_02_02_C1_0428,1_02_02_C1_0428,1_02_02,,C1,428,,,,01_normal
1_02_02_C1_0429,1_02_02_C1_0429,1_02_02,,C1,429,,,,01_normal
1_02_02_C1_0430,1_02_02_C1_0430,1_02_02,,C1,430,,,,01_normal
1_02_02_C1_0431,1_02_02_C1_0431,1_02_02,,C1,431,,,,01_normal
1_02_02_C1_0432,1_02_02_C1_0432,1_02_02,,C1,432,,,,01_normal
1_02_02_C1_0433,1_02_02_C1_0433,1_02_02,,C1,433,,,,01_normal
1_02_02_C1_0434,1_02_02_C1_0434,1_02_02,,C1,434,,,,01_normal
1_02_02_C1_0435,1_02_02_C1_0435,1_02_02,,C1,435,,,,01_normal
1_02_02_C1_0436,1_02_02_C1_0436,1_02_02,,C1,436,,,,01_normal
1_02_02_C1_0437,1_02_02_C1_0437,1_02_02,,C1,437,,,,01_normal
1_02_02_C1_0438,1_02_02_C1_0438,1_02_02,,C1,438,,,,01_normal
1_02_02_C1_0439,1_02_02_C1_0439,1_02_02,,C1,439,,,,01_normal
